sample_id,cluster_label,cat_a,cat_b,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30
15,1,F,V,48.64695342283246,3.638856831857651,-0.0793958728792258,56.28064827662697,0.682134262200595,26.474721185556152,25.15967348145636,-15.807940224689958,27.73224315434863,2.95171026041891,3.5252479508853165,-5.8442516870087005,-45.5491972473732,21.14132833128719,-1.4725155661426328,23.70292883234056,25.723604460133647,-7.693074409265151,-16.404056640466376,-15.819051881367209,-7.024683988113193,13.895525593982908,13.558540097753085,-18.570112656681843,-1.1905775269967551,-0.2176985269313756,-1.3792556829391804,0.3223270237396166,-3.993029174624171,0.809620599739197
17,2,A,W,2.681552121494996,1.8975936040437045,28.909009914210184,-1.828869320099053,0.6220436553561193,-16.793757081602912,2.5355951447520777,8.138281629714632,-15.17564379567085,-41.77309942097632,-9.7901737829046,22.741067239753846,17.86543863768277,-19.50794508087602,-25.96218111673135,-8.656618342697069,32.7343875884943,2.2891838107084794,1.5933619414575872,27.36183277498811,-37.59970594495326,5.421365248396041,7.396904453753471,46.883888574699945,2.591886596432613,-0.4353447336636292,6.339616197508918,-5.242506275881987,-0.627999199334427,-1.684300079355582
18,2,F,W,1.5395782975946934,-0.7701553482307586,32.288286755677014,5.272765732123485,-1.550968717955044,-15.549047552200545,1.3622264859205426,0.0366767854162795,-6.352178628602713,-39.253464382846005,-8.719343694298281,25.81762381350367,14.98357688360265,-16.825711088341947,-23.38634008387537,-8.298219673649147,36.24960584474338,6.5109465683372285,6.740526169795768,20.459820472169586,-40.66709546819544,6.955805028250985,12.223347807123638,49.887403547372585,2.3256880519516194,2.967174709801472,-3.8624994751357686,-4.0252644666474895,-2.3210827212857077,1.647462817086281
19,0,C,U,30.985419443158243,37.75368574440278,-30.146566373141813,-1.8611272508639936,19.67911146225595,15.560396972052269,-13.606425700083848,24.6037974104913,-53.06383331758333,27.224564747319548,-3.06203224805736,20.69588704089004,-34.709284234367594,31.13379724688628,-24.676761747890307,-20.511026630770168,-8.612347794813461,-4.134996890100814,5.021786781858648,-4.492450290986518,17.11219752638067,17.845410402609268,-14.089792436717508,13.95269760174051,1.310165355399125,-4.893533097243865,0.8813541375302625,0.4750305642863357,-0.1762539916957502,1.765807976178765
20,0,E,U,29.94509420586834,37.69125468021645,-28.399674379158057,0.429247676416456,20.81868200011453,14.429330623578329,-10.57563563065668,28.559261019030217,-60.56710475047268,26.57532780971013,2.166064545116761,18.863341995903514,-35.119843349974175,34.87620879281295,-27.57960103795496,-25.011728185465163,-11.97327382845205,-2.72656500841347,-0.6021825362279998,1.235208053722609,15.364255920264636,15.498309362803257,-15.456918510912136,14.319406053488631,0.6817904777018723,0.2426836156094827,3.4990646408234616,4.5855094680953625,-1.2299681233151978,-0.1911702546783655
21,1,E,V,44.72311407883256,1.3436244312546042,-11.295518850483466,36.33226929780079,9.648162820462234,25.291241899390823,6.999560442422007,-16.33141084142055,35.34152717642892,9.310072399097878,-3.723500455157048,2.2020529694937694,-47.02878328921459,21.543096218378647,0.8057801602602073,27.95666503734233,26.566567367956843,-9.782969476559106,3.3872841434979577,-28.394832320061507,5.411208632173579,14.917159994068475,7.969340670992009,-21.04083329399763,2.016050730805661,-0.5655449710647115,2.0885009007087163,0.3880244729984748,2.328796331163858,2.0133520821627635
23,2,C,Y,-10.14353101464303,-6.090375469036522,52.45583993379987,12.336098344510786,-37.97100353571557,10.18113618320204,42.64085491554891,-5.8156193936374585,18.236836245299457,-2.1577142022332048,-2.3400706147245955,-13.156204320652446,32.05557095354666,-9.43755198091725,19.30132440485315,2.326631631444596,-1.1753000922638606,12.079413340301922,-8.696846097095998,9.924701232543065,-78.40607736104731,-9.913845418763543,38.4491450885431,-7.508467513399513,3.1289303388604743,6.68210587326541,-1.5445953332720674,0.3333426382240079,-1.3818104697499676,5.332364703235512
25,2,C,Y,-14.26791639962705,-9.499369758540595,48.88669376898867,14.905491611973046,-41.59677678587995,9.383664542882128,42.40534267230062,-5.193714979514693,21.86642684359273,0.1185399380327236,-4.853742246726291,-16.39790187675619,31.386332864679943,-9.162858829184325,21.04448557521792,3.794084936972399,-0.3853595349560095,14.7948449742469,-9.96863381188805,8.095056112651566,-82.46229625219202,-9.291301655007432,40.283862484907374,-6.5397871723142345,-0.6923904455198531,1.8310946564017785,2.30673044428412,-2.060238272934176,0.1879264253688308,-0.3496938363613436
26,0,E,X,24.63380040035315,35.02772006823835,-24.52245893362774,1.0195651369821856,13.779085862971112,13.282584918148036,-7.628486014221352,24.63705858889717,-57.54136969049256,24.81879200667902,1.469868871863035,21.44877359368379,-33.96445172374326,30.388835015239707,-25.053246428278552,-22.89917801981615,-7.242828163369946,-0.6878591859397218,4.2832386155597,-0.3988045168594532,8.689643404936668,17.65848408744469,-11.772884701429083,20.42411782522342,0.0102363716662384,4.482998154945672,1.2375130230109614,3.108499148127476,-0.6177376594429116,-3.4114502198681134
27,3,E,X,-1.8653773892898,-16.816495746825012,-1.5097314300837943,2.2927781592808265,27.533545438736056,-4.324891448320064,-43.83250770332804,-17.11962674500681,-0.1603059995618738,6.053381305851223,4.3714129910060135,-9.022043240332314,-7.094247931805768,23.37034315770208,5.14769438830634,-22.62363062759114,-12.880077434810111,4.465999081368553,11.111606799976292,3.9673427700468102,17.2988630805455,-23.79642705377969,8.36987101540502,-8.342065762411323,3.2157482243790048,2.1923265868014687,-1.4248934353056215,-0.5448463876022561,1.641207648966867,1.086137869853848
28,1,D,Z,40.6837020214956,-13.969606713539774,3.878960939944632,41.27347138856203,-0.2935250807130094,3.367756176561334,-4.447423649852128,-8.52315620540177,11.936001082747143,-0.2873943070968996,-2.399496285345771,-7.690453133053879,-32.38452314055637,18.508640250091037,-26.8326554287721,5.185549292770326,24.13290519144182,-0.8390152381247122,-21.36997221660248,4.568920804486529,-8.709392522830116,-2.887218806285107,4.780895525176747,-4.4267696397012415,-0.3789240397699844,-3.2826290318379345,5.7312060601534185,-0.0237806586330748,3.448811018721383,-7.348920525572934
29,2,C,Y,-11.894224040575455,-6.032864151424732,52.22536866285565,17.51945695969607,-39.60192130590661,10.702622449230171,45.60979904027129,-4.389600314523131,18.31621928588672,-1.2421602396991034,-2.184936243730352,-15.90747091887842,31.996961559274148,-7.977366663657195,20.65940456332923,1.0223083387543117,-2.777573837215119,14.39330702000939,-12.499015054107762,10.876024678915194,-83.01001579928703,-9.510104881271555,40.72993294227509,-6.6665395163649706,-3.704609639446476,3.30928384223225,-0.5576279350392416,3.161936807144756,-1.7717809513025673,-0.3969962031904316
30,2,E,W,0.5130050033104635,2.9801986077341303,30.347211638240843,4.523150191205404,-5.058241276920192,-15.616634401016444,8.493683690468753,5.322083805649806,-10.24605693587825,-36.974540436340455,-7.268294617786232,29.843158059823864,10.89472392703656,-21.17022617639602,-24.593168344276997,-6.519641648007656,32.828842832246266,4.997024618326124,8.34536070929272,20.68779466364643,-38.38147333464176,12.587248662577355,6.591232518643393,52.32824866958789,-2.2807162355796504,2.934609645227557,-0.9963648707968412,2.493432486243633,4.524278255930093,-0.6045745701001121
31,1,F,Z,38.96656948535075,-10.102073567068905,-2.5190390373136577,25.96474664391389,6.394673077495114,5.080245440574485,-6.192891598106284,-3.4358311706710616,6.775001783533871,0.6048568007418251,-0.9961070520787808,-6.434141062898179,-29.89868913602933,19.51797426351591,-24.4048267836501,7.628853934175459,20.80488685546305,-5.414883546113263,-17.277850913378074,2.341585335317649,0.6113559910208455,-3.642207958942284,-1.0673843701344596,-11.435318086571876,-0.2786277450863206,-1.5480606771773284,5.9556952048115495,-0.3227864918906816,-0.7055334782665768,-3.3378408721962423
32,2,A,W,-3.473647424112754,1.9193064697234283,30.805986689678647,-9.31235534659426,-1.9112083241475928,-14.415042545240093,1.206950395623835,6.410113895602702,-17.823835638053236,-35.81274387998274,-7.389641798198099,29.0682827654356,18.245049521801505,-12.813309162017267,-24.17586424925942,-10.270993933770836,35.48527026819286,7.000552801723775,11.987822452827553,20.228251525481635,-45.30646600542928,5.918912490653374,11.17432225701952,50.49042264919398,-1.6659290692430475,-1.3229537381733694,3.287126710250847,-0.8968801251832157,-1.0780934686879726,2.2952513345000867
34,2,C,Y,-8.283938304689105,-7.131785232173367,49.72053959134973,14.17754789810081,-36.76354807258952,11.650792113777152,41.92173365244188,-5.52375922699974,17.866091530259865,-2.369742745049029,-2.804574349904016,-18.174868831744472,31.724626888886803,-5.550066178644695,19.67210710743079,2.9425113297594243,0.4471041234402317,11.96624558420428,-13.726747657941289,10.470810663464244,-79.50199447427659,-12.055168819503823,40.4440485983184,-11.00199968564287,-6.609036048594502,-0.9793293528464888,-1.7683298805889145,-3.562708894484136,-0.3630207820510791,0.3471919856416893
35,2,A,Z,0.4982737174881591,3.356648389468162,27.73651121533444,-1.8971421910784432,1.0372720351718687,-12.183484115292766,0.5120597676992862,6.269708292141008,-15.712866758220912,-31.948525979295443,-7.455641834805515,27.660124563941384,11.810034965384263,-9.800503407635343,-23.14657059291436,-11.27396335227442,31.36551777515454,6.74487148002387,10.70967069961168,18.905314219383776,-41.59345387386742,7.275137766908681,10.860707979719647,47.97299333972551,1.6161741832412142,0.331121713992962,-0.1453612153978148,4.801771277394777,-1.0517285432091523,-5.037884052265063
37,0,E,U,32.657570940775,34.9962176756432,-23.38883411357162,0.8586886287492964,19.991562375554,14.63903146115016,-12.68394047547488,20.7639692813974,-55.951349454854096,26.087050001357355,3.763450661038558,23.629315305598467,-39.20349325931812,32.98359430415433,-27.25693348678474,-23.0200046155084,-8.587764870735288,-4.369639033813861,7.390166562173966,-1.526183154545926,18.670640448500677,15.579301206482535,-14.87892957080819,14.728630141650964,-0.5565763636205879,1.9513781804483248,4.431498540791384,6.256416713087967,1.7064083192193271,-0.1359353764269747
39,2,A,W,4.7582156719926845,1.3003812366687282,26.84547494116974,3.9236617018943054,1.3720394712136257,-11.09402733475,0.9424096032725942,3.965899372302074,-4.252293460529716,-33.23874985937234,-11.699481952254027,30.28335407904872,5.920367517302935,-11.686553039229066,-23.05235922044762,-4.883565205462368,37.88187167275228,6.076795793551693,14.22482081987754,14.002855584544564,-43.62291640831321,11.762306844643064,12.175984927470925,49.01541063372729,-0.6469671723262319,1.27430351743896,4.731217241451826,-2.467622501504509,-1.311840653616526,0.1017963607721338
41,0,E,U,31.58459545143803,36.84687752732825,-23.95353535006777,2.7777029357771945,18.40672290240911,12.03468777531922,-13.397093397234178,22.793427753093532,-59.81317549427656,24.77937819743936,2.3827166279893923,21.03088489718052,-33.74151020992923,31.203971995280707,-29.98130415651209,-26.981814536911084,-10.596855599678214,-2.650939130675887,0.2864547896096585,2.243516056545713,18.64019884342508,14.864952505829358,-15.518313269028967,17.99637521297344,-4.014059222682967,-3.782927695802962,-2.109165725385401,3.5295818919798143,4.395406077166334,-3.885849266708541
42,2,C,X,-6.311900581329478,-5.457843320950474,46.52078660850338,17.018580685280757,-33.53393315341813,12.567068434905998,38.20246791769456,-10.394536845238102,21.94111524217123,0.6411390468758889,-0.5360157588978645,-14.60054729688013,27.93963163298259,-2.993110858073571,19.66672135882142,3.1028423171262274,0.4055372805562083,12.577419282078976,-10.930012122007575,3.626895936368209,-69.31553304395541,-9.702990264201588,37.763652262337175,-11.087467440945804,2.979702712750923,-4.57386131836498,1.9972678969274635,-1.180414319418901,-6.261587198341747,-2.876173856652521
45,2,C,Y,-11.022395958756736,-8.112647902990814,50.58781438370554,11.4692434099428,-36.67855552603712,11.004537451840644,38.34413684035041,-6.375088920800351,13.274110547120074,-0.2007925466377074,-0.7476974823820193,-17.88859474002919,33.183025700832104,-1.4977207736667175,18.85222701385267,-1.240147897344479,-0.5147613436179661,14.352905937448302,-12.442853684150188,10.742802098923956,-80.64854987604528,-14.851956033075847,41.55148544727005,-9.677142121237496,6.260454483009819,-2.24985843615118,-0.1172925759803113,-6.418362129374891,-1.8394241574105088,2.385870457600702
48,2,A,W,1.5468115579392965,1.1529261265330326,24.488790796104944,2.0879226055187927,-0.5439923412800187,-13.69836154349735,-0.6783437112079564,3.605996439591943,-9.114377638407811,-36.2292471992123,-12.194308102082717,26.47150834750962,10.574883060757722,-14.944701475648598,-22.753617638304263,-6.475629603159696,37.58940935945768,5.532352524907016,9.746156988171212,17.654019422771775,-40.18830171890842,10.023781774443725,11.562441387590198,50.79440005614002,2.610103179554687,-4.555419439851292,3.232433060198893,1.599607788810765,-2.5860967820518352,3.0777089095174794
49,2,C,Y,-10.625982503477262,-9.22447994327679,47.93712544609178,15.061724666638252,-37.33634137148445,12.74167692497424,40.23189179969274,-8.948817803350137,19.657031239040727,0.6578235331860824,-0.942115422198814,-18.573535234446897,29.130947207685782,-2.0624877252768847,22.249336811998116,3.3061610645495825,1.0694049015053846,13.627039245373298,-11.162450590495148,6.500888975479535,-78.33567769123593,-12.462444333945824,41.92417214942736,-11.850232738660242,1.2303101745700338,-3.781148914241382,0.5578922005353186,-7.542179386282113,2.076772412084594,-1.9716433165553964
51,2,C,Y,-11.423463444446014,-10.49088557286333,52.113054078284726,18.42682731259284,-37.430151419249086,9.63173116282299,39.881824901956506,-7.553929398989279,16.9026451857355,-3.1458468964051054,-1.394275873607505,-21.7297905036144,33.46368735696089,-3.941699998579029,20.30849128478552,-1.3981835321635523,-1.2719314328353608,14.807412830343644,-16.74696217373389,13.933162837434224,-82.31954643459946,-15.622358138111949,43.46234361612613,-9.392952976787518,0.0348532689110892,2.2160885981354976,-0.0371650269640681,-1.422617912874612,-1.3699301120739502,0.6449488372991192
52,1,A,V,30.014176063496123,-9.875699267641286,-0.9292714581636852,46.61252371532212,-15.89770915719296,20.93630074153637,23.599218113545906,-21.16925871159122,41.58314679079309,10.09657537477406,0.2888400227338301,-11.72922584349873,-35.853427962097335,12.595760682907528,6.846628389588814,30.43008671040433,24.12442117349972,-2.3468728839293678,-10.872504516310602,-23.3625670478063,-11.113991041318709,10.26321436753079,14.769858951983773,-22.04167828861865,1.3858697565209384,-1.7802845144457904,-1.4430453216647874,0.795594430307125,0.9744161911397384,-2.8059878537859677
53,2,C,Y,-13.16738438102951,-10.89044670324358,51.43690610764619,16.339311868280664,-42.12532819089744,8.70518151196207,41.97451224096879,-9.976458538968515,16.048250430480852,-4.999101049787976,-1.1478764456933348,-22.20736719449329,34.641025641840294,-9.146092403423324,21.540591250983468,1.535751664113452,0.739914430718029,12.88318239043141,-16.644987202055102,13.937707096395712,-78.80546798792136,-14.638158050813985,42.2040316919386,-8.62980977868086,-3.820537885347414,0.1590650733929809,1.430726172741732,0.8201859229076671,-4.18771384736175,1.0004211374299132
54,1,F,V,43.13176925849181,-6.146870538333235,-3.2981042927453204,51.6659073127468,-10.656367920818372,22.680172148150056,12.81939136181508,-27.502320555174016,44.4320164110475,8.113085660740476,-7.95530028294853,-10.84844993573219,-38.76433840795373,11.756827909911689,3.657007034441049,29.669124031199534,29.16376372758026,-6.215516231603219,-10.51883064532498,-24.580732324607904,-4.064185737094018,11.246702776938172,17.085694282151962,-20.61216033266151,2.5893048829333125,-1.2905981947483227,-1.9707716297197464,3.5315030732372694,3.200768712144225,-2.8122773329928923
57,1,D,Z,34.49011108131157,-14.199858248857993,-4.264278018398056,23.4027419685963,5.472153279621679,-0.0141869641299936,-10.0926281133818,-8.177432428597314,14.4363047734997,-10.121881432721883,-7.759216392491899,-7.301411289651374,-25.20318855129471,5.996051151830334,-20.09651405703943,13.274945221515017,27.187928094422475,-9.050855977001987,-13.829345446897037,4.005255555443978,4.958910045057461,-2.215595791837961,-0.4180986594542037,-6.4497290668346885,-0.3754327648998837,-6.281600106550053,1.4228939460638883,-0.1661193395511987,4.462491608811546,-3.14826347949238
58,2,C,X,-13.309504899196984,-6.383089094848256,52.26104973418329,11.55039650892294,-41.19772890855589,9.238218058025245,42.7844238686566,-5.607183833075791,18.15291049700544,-0.761967332986579,-3.407389138671027,-12.855096980315995,33.80617441868265,-10.869603797300083,19.73788374357354,1.8316870354511217,-1.6061609170056703,13.743919234382034,-7.951294628336125,9.174491898150183,-80.49197345895897,-9.185062493468704,38.903805593001096,-5.143235188675689,1.4093569930345735,0.1146992609864786,-0.0800479122611071,2.3622318237485613,1.4652911513040787,2.615680364618346
59,0,E,U,35.61663429756228,36.70397814579945,-23.85949629249788,4.879956940699064,18.79967110125423,15.119187814783476,-11.652545731715533,21.86721415480009,-55.560641187530976,24.8578728316832,0.3574842162869167,19.44093468573668,-36.33390454806213,31.80406070760312,-27.83789875095636,-23.395742301902427,-8.64785336548805,-4.522711673289207,0.5723167645496297,0.7837519641315875,16.212142544491257,15.322785494886668,-12.983430152930437,14.060137570342588,1.627965316004664,1.1116590515601188,-2.2318526087193167,-0.9266805593567884,-3.1197317582997317,-0.8963322236399995
60,2,C,X,-11.620672606788636,-6.724959094741176,48.158738678091424,19.939983424511063,-38.49326446328882,9.991541146731656,39.33333088280888,-8.099959567697026,16.948993442392595,-2.809549644947172,-4.007637136687468,-19.61795066162349,33.53182656239109,-5.689001053624132,20.505282398239675,-0.992770354418695,0.5951903271672094,15.445162107437678,-16.376573702944476,10.679969596110729,-80.09154105783489,-11.296967305279365,43.23093080149803,-4.707526546383049,1.3384941034863085,-4.28987700787984,2.3801786872888826,-0.7879806201920201,-0.4230472976997809,-0.0568807520664021
61,2,A,U,-2.5992358730386305,2.7892361255093108,27.163368752717144,-6.002012547162545,-1.5390919699244758,-12.879172576769449,0.5091846854602391,5.082542280219112,-12.952206453577976,-34.94626846862035,-11.255531946986428,32.46337423374582,11.73956014196736,-14.815871489660992,-21.52259942906893,-7.029462960997229,38.08479023838977,6.20722949512435,18.3740426924861,15.920851661558402,-45.01468595259405,11.35303676790374,12.307187861241491,54.02509615861646,0.5276499535926573,-7.334372832372962,-0.2999999619222793,-2.094571409111694,-0.7858977375344894,2.290226777447793
62,3,B,X,-4.828715034095768,-23.32483896217018,2.182069409584273,-13.065017388094423,27.439662787339024,-1.9803876005628496,-38.89457656624965,-24.378317602723904,13.657959669045658,7.078585136007314,12.923864966956993,-4.123068133231615,-8.076975640637517,20.3301668822187,12.160824181608035,-8.382124630520913,-10.426743272648045,-1.235099682684293,24.630226518895604,-7.263635142502604,28.762124576659044,-25.44327527591704,2.0890201609602377,-23.75819236287048,-1.4915174553866728,-2.316979643832135,0.9371028741628022,-3.5403161656980613,3.5810974318283364,5.831187214868159
63,1,D,Z,39.86052370700308,-15.271974229175513,-9.37939247989394,33.78916578414749,6.952792937342365,1.154817511414998,-17.126751440734186,-10.938738169624704,16.366383627557155,-6.078655945725899,-11.063957169644056,-9.301471384938296,-32.30509238997161,13.06329564621674,-23.233434155935683,10.696172486977153,30.29775203334002,-6.0710019727480375,-16.71998277197315,1.208679232825446,4.623862128252128,-1.4895536631144353,2.7265599649499954,-3.7807022213910457,-4.146874727039959,1.8717374259491164,4.489035271396636,-1.417000844982912,-1.764051483743857,-1.8096495035376416
64,2,A,W,3.1079527519979018,0.8651124329354618,36.60818876572732,-1.264577626735008,1.042183398445827,-15.338322853493986,2.2472651259951366,3.062823206747666,-13.086235198960516,-37.48940102354301,-3.732700587454645,33.54073331279335,11.702719688548122,-13.871944555605708,-28.048202603573543,-10.52937159520399,34.94345186968167,5.656676823942167,13.377737331826442,21.351893565852173,-40.46003039184964,6.995018677493869,8.216767572409097,50.76911014960778,3.708245557861997,3.986782247035352,-0.7787046200302798,4.559265600636499,-3.6141194695472207,1.5314271923251517
65,1,F,V,46.80075304106093,-6.739494260244721,1.8216251105320556,50.27961790402186,-4.243011809815435,22.537638036101605,13.097213148843368,-23.462538011698104,41.16449077798431,6.149469194825684,-5.041842907452821,-7.1807303020487865,-42.70064869585749,14.747422296594772,-0.0164324229030228,27.278714743033213,27.563165148946403,-7.802091239780737,-7.428182302192795,-19.6479214262559,-6.8684994289853325,9.405909940893476,15.577535181521746,-21.520386395886348,-2.596763225357739,0.4960504559535649,-1.055236306277161,-3.1431870743055668,1.0012590001868986,-3.639414860547983
66,0,E,U,31.173325296247363,34.81116493564254,-26.228482731282583,-3.7419751713786193,20.256224589545152,10.603602171880231,-12.683754542789826,27.944402481972336,-60.6598172871696,22.89945461693925,1.8669328861698664,21.125658742798304,-34.98588484641713,29.060652354949724,-31.44984411930768,-23.410485688831265,-10.215026119346057,-5.75140221368169,1.5935381467212757,4.432047315836934,19.9454751923177,14.561740148504196,-19.716261067564552,15.248326731928737,2.158624832749658,2.2021248700661022,0.3411226694403484,-0.9104289790891842,2.1765825003403854,2.4449282838755337
69,0,E,U,36.55337632021627,38.10426193735503,-28.91897313793933,5.936728242274759,18.62640690116161,16.641041852848986,-13.642084760648103,22.749707564287075,-54.44786686515868,27.560101786632103,-3.744337264919828,22.20309615857241,-41.5939462238568,32.742143805621495,-27.74647819068238,-21.70308970386183,-5.668934739905126,-4.116460885661754,4.955301121190925,-3.327057621392166,14.780090481689932,19.76645760901401,-12.139378505309278,17.795493314379407,-0.7640365535234708,1.889613199269489,1.9856306958555865,-1.8595123489108767,2.947600442569497,3.817125718079097
71,1,F,V,50.35484627518675,-4.168540682955623,-0.364488837298357,48.716431080234166,-3.1312886670367077,22.423760874812608,15.82068366976052,-24.32421459672125,46.38562240857448,-2.402509582440631,-9.900498316784672,-10.82209815578818,-37.59128678482729,4.022905564511277,3.4686291882894533,34.255032033514624,29.846782063467625,-14.650770832791649,-11.707912268653672,-17.68979727969025,0.3627216943694851,10.995725428513902,13.906022903748395,-25.46850822209636,3.9131093266669623,1.7163924003720092,-0.8247927200204659,1.115814139306945,-2.013030954406589,-1.8504359410971496
72,2,A,W,3.806346791334522,1.8682764860992835,26.41990312770515,-2.3358942935116627,-4.6177824307848105,-12.260330936485715,0.2509660123719648,5.324046867790626,-9.78144133659791,-30.429476863672157,-13.87430370842188,29.04278495539753,9.194701372868789,-15.547904368005964,-24.56051027626504,-5.498289802049026,35.570166047100294,4.76985927940629,13.907037809519624,16.038741849386533,-42.875440225863386,10.579352239044102,10.345827553980763,48.59534569192901,-4.61479878235091,2.6348412646475623,3.177444656235826,-5.66223969049201,-1.4226971274040623,-1.822609331221781
